Nombre,Brand,Link,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Cerveza marzen 4.5° botella 330 cc,Salzburg,https://www.jumbo.cl/cerv-salzburg-marzen-4-5g-bot-330cc/p,,$1.390,,Código: 1073097,"La tradición cervecera alemana se hace presente en todas las variedades de esta cerveza 100% artesanal. Los sabores sureños y originales de los colonos alemanes marcan la diferencia en todas las versiones de cerveza Salzburg. Encuéntrela en sus 7 variedades: Altes Ale, Helles Lager, Doppelbock, Märzen, Pale Ale, Porter, Kalter Süden. Elija entre sabores suaves, caramelizados o fuertes con mucha personalidad y carácter. Salzburg hay para todos los gustos.",https://jumbo.vtexassets.com/arquivos/ids/254397-750-750?width=750&height=750&aspect=true
Cerveza red ale botella 330 cc,Tübinger,https://www.jumbo.cl/cerveza-t-binger-nacional-333-ml-artesanal-red-ale/p,,$1.590,,Código: 907523,Aroma fresco de la malta con notas a ciruelas y caramelo,https://jumbo.vtexassets.com/arquivos/ids/180936-750-750?width=750&height=750&aspect=true
Cerveza pale ale botella 330 cc,+56,https://www.jumbo.cl/cerveza-artesanal-56-330-ml-pale-ale/p,,$2.100,,Código: 1655539,Cerveza rubia con cuerpo medio. Aromas frescos y cítricos. Suave espuma con un toque de amargor final.,https://jumbo.vtexassets.com/arquivos/ids/373114-750-750?width=750&height=750&aspect=true
Cerveza dopplebock 5.5° 330 cc,Salzburg,https://www.jumbo.cl/cerv-salzburg-doppl-b-5-5g-bot-330cc/p,,$1.340,,Código: 1031509,,https://jumbo.vtexassets.com/arquivos/ids/422996-750-750?width=750&height=750&aspect=true
Cerveza botella 355 cc,Budweiser,https://www.jumbo.cl/cerveza-budweiser-botella-355-cc-importada/p,,$890,,Código: 263518,"Budweiser (Anheuser-Busch) es una cerveza de origen checo, patentada en los Estados Unidos y una de las más populares en dicho país. Budweiser se hace con una proporción de arroz? de hasta un 30%, además de lúpulo y malta de cebada. Budweiser se produce en varias fábricas.",https://jumbo.vtexassets.com/arquivos/ids/328328-750-750?width=750&height=750&aspect=true
Cerveza helles 4.5° 330 cc,Salzburg,https://www.jumbo.cl/cerv-salzburg-helles-4-5g-bot-330cc/p,,$1.450,,Código: 1031508,,https://jumbo.vtexassets.com/arquivos/ids/254393-750-750?width=750&height=750&aspect=true
Cerveza importada Estrella botella 330 cc,Damm,https://www.jumbo.cl/cerveza-estrella-damm-4-6-330-cc/p,,$1.200,,Código: 1042541,"Elaborada según la receta original de August K. Damm de 1876, con maltas de variedades puras, procedentes de nuestra propia maltería y con un mínimo de 3 semanas de fermentación y guarda. Ingredientes 100% naturales.",https://jumbo.vtexassets.com/arquivos/ids/422291-750-750?width=750&height=750&aspect=true
Cerveza pale ale 4.5° botella 330 cc,Tübinger,https://www.jumbo.cl/cerveza-artesanal-t-binger-pale-ale-330-cc/p,,$1.490,,Código: 907522,,https://jumbo.vtexassets.com/arquivos/ids/295739-750-750?width=750&height=750&aspect=true
Cerveza Red Lager 330 cc,Cusqueña,https://www.jumbo.cl/cerveza-cusquena-botella-330-cc-red-2-2/p,,$1.040,,Código: 1572697,"¡La variedad de cusqueña más premiada! De color dorado rojizo, con tintes de malta caramelo resultado de la combinación de varias con distintos niveles de tostado. Su placentero amargor proveniente del lúpulo americano especiado, revelan que fue creada para aquellos que disfrutan sentir sabores en estado puro.",https://jumbo.vtexassets.com/arquivos/ids/397762-750-750?width=750&height=750&aspect=true
Cerveza lata 4.4° 473 cc,Pilsen del Sur,https://www.jumbo.cl/exfol-corp-planeta-organica-citrus360ml-1884947/p,,$990,,Código: 1884947,,https://jumbo.vtexassets.com/arquivos/ids/453433-750-750?width=750&height=750&aspect=true
Cerveza ABV 4.7° lata 500 cc,Trooper,https://www.jumbo.cl/cerveza-trooper-abv-lat-500cc-4-7/p,,$1.499,,Código: 1816959,"Cerveza premium británica de la legendaria banda Iron Maiden, d estilo Amber Ale y color tostado. Se trata de una de las cervezas más prestigiosas y galardonadas.",https://jumbo.vtexassets.com/arquivos/ids/412759-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza 12° 355 cc + Maleta,Coors,https://www.jumbo.cl/pack-12-botellas-coors-355cc-maleta-1904133/p,,$10.780,,Código: 1904133,Cerveza Coors es una lager originada 100% en Estados Unidos. Prueba su refrescante y suave sabor en formato de lata. Cada lata contiene 355 cc.,https://jumbo.vtexassets.com/arquivos/ids/473565-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Red Lager botella 330 cc,Cusqueña,https://www.jumbo.cl/pack-cerveza-cusquena-red-4-unid-330-ml-c-u/p,,$4.040,,Código: 1572697-PAK,"¡La variedad de cusqueña más premiada! De color dorado rojizo, con tintes de malta caramelo resultado de la combinación de varias con distintos niveles de tostado. Su placentero amargor proveniente del lúpulo americano especiado, revelan que fue creada para aquellos que disfrutan sentir sabores en estado puro.",https://jumbo.vtexassets.com/arquivos/ids/398988-750-750?width=750&height=750&aspect=true
Cerveza Rose botella 330 cc,Kross,https://www.jumbo.cl/cerveza-kross-rose-bot-330cc-4-alc-1903983/p,,$1.490,,Código: 1903983,"La cerveza rose ale de un color dorado refleja la flor de Jamaica, además destaca el jengibre y cáscaras de naranja, lo que la hace excelente para aperitivos. Su variedad es Rose Ale, inspirada en el vino rose.",https://jumbo.vtexassets.com/arquivos/ids/473564-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza limón lata 350 cc,Stones,https://www.jumbo.cl/pack-cerveza-lemon-stones-lata-6-unid-350-cc-c-u/p,,,,Código: 263481-PAK,"Llegó el verano, llego el sabor único y refrescante de Stones",https://jumbo.vtexassets.com/arquivos/ids/284173-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Lager lata 354 cc,Budweiser,https://www.jumbo.cl/pack-cerveza-budweiser-lata-6-unid-355-cc-c-u/p,,,,Código: 263521-PAK,"Budweiser (Anheuser-Busch) es una cerveza de origen checo, patentada en los Estados Unidos y una de las más populares en dicho país. Budweiser se hace con una proporción de arroz? de hasta un 30%, además de lúpulo y malta de cebada. Budweiser se produce en varias fábricas.",https://jumbo.vtexassets.com/arquivos/ids/465984-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza lager 355 cc,Miller,https://www.jumbo.cl/cerveza-miller-pack-12-unid-4-7-botella-355-cc-c-u/p,,,,Código: 1750332,"Hace un poco más de 160 años, Frederick Miller, con 30 años de edad, compró la Cervecería Plank Road en Milwaukee, Wisconsin. Él y su esposa, recién llegados de Alemania, traían con ellos un saco lleno de una particular levadura de cerveza y el sueño del éxito en la industria cervecera. El resto, como dicen, es historia. Muchas cosas han pasado en Miller Valley desde entonces, pero es ahí donde, en 1985, se elaboró la primera cerveza de barril Miller.",https://jumbo.vtexassets.com/arquivos/ids/446036-750-750?width=750&height=750&aspect=true
Pack 6 un. Cervezas sin alcohol botella 250 cc,Mahou,https://www.jumbo.cl/pack-cerveza-mahou-sin-alcohol-4-unid-250-cc-c-u/p,,,,Código: 1662238-PAK,"Cerveza sin alcohol de aspecto dorado y brillante. Conserva su espuma cremosa y blanquecina, además de las notas de cereal tostado y fondo herbal de lúpulo. Con textura suave y amargor bajo.",https://jumbo.vtexassets.com/arquivos/ids/379863-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Torobayo botella 330 cc,Kunstmann,https://www.jumbo.cl/pack-cerveza-kunstmann-torobayo-6-unid-330-cc-c-u/p,,,,Código: 1504127-PAK,"El gran ícono de nuestras especialidades se presenta con su característico color ámbar brillante, destacan sus aromas frutales a durazno. Sus notas a caramelo la transforman en una cerveza muy equilibrada y fácil de beber.",https://jumbo.vtexassets.com/arquivos/ids/398830-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Ipa 6.3° botella 355 cc,Royal Guard,https://www.jumbo.cl/pack-cerveza-royal-guard-ipa-6-unid-355-cc-c-u/p,,,,Código: 1806543-PAK,"Cerveza tipo Ale con dos lúpulos. Cascade que le entrega un agradable aroma con notas cítricas y frutales, y Centennial que genera el amargor justo con notas florales. La IPA es una cerveza más intensa.",https://jumbo.vtexassets.com/arquivos/ids/410294-750-750?width=750&height=750&aspect=true
Cerveza limón sabor original lata 350 cc,Lemon Stones,https://www.jumbo.cl/cerveza-lemon-stones-limon-lata-350-cc/p,,,,Código: 263481,"Llegó el verano, llego el sabor único y refrescante de STONES. Cerveza Limón, Cerveza Maracuyá y Nueva Cerveza Piña. STONES Expertos en Mix.",https://jumbo.vtexassets.com/arquivos/ids/284122-750-750?width=750&height=750&aspect=true
Pack 6 un. cerveza smooth lager 355 cc,Royal Guard,https://www.jumbo.cl/pack-cerveza-royal-guard-smooth-4-5-botella-6-unid-355-cc-c-u/p,,,,Código: 1772351-PAK,"Date un merecido relajo con Royal Guard, una cerveza Lager de receta única, con dos lúpulos finamente seleccionados. Uno para su característico aroma y el otro para un sabor amargo justo.",https://jumbo.vtexassets.com/arquivos/ids/409929-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 0.0° sin alcohol lata 330 cc,Heineken,https://www.jumbo.cl/heineken-cero-6x-lat350cc-1828055-pak/p,,,,Código: 1828055-PAK,"Heineken 0,0°, la cerveza sin alcohol con el sabor original. Una de sus mayores innovaciones a nivel mundial, manteniendo su frescura y sabor afrutado.",https://jumbo.vtexassets.com/arquivos/ids/430939-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza golden ale botella 330 cc,Kross,https://www.jumbo.cl/pack-cerveza-kross-golden-ale-4-unid-330-cc-c-u/p,,,,Código: 765125-PAK,"Tiene un agradable color dorado, amargor liviano, carbonatación media-alta, un suave sabor a cereal hace el soporte dulce para la combinación de lúpulos alemanes y americanos que entregan frescas notas cítricas y florales, cuerpo medio y agradable espuma.",https://jumbo.vtexassets.com/arquivos/ids/399019-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza IPA 5.9° botella 355 cc,Goose Island,https://www.jumbo.cl/pack-cerveza-goose-island-ipa-4-unid-355-cc-c-u/p,,,,Código: 1677718-PAK,Sabores frutales a lúpulos y afrutados con un final de malta seco,https://jumbo.vtexassets.com/arquivos/ids/338155-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza Premium Lager 5.0° 350 cc c/u,Royal Guard,https://www.jumbo.cl/cerveza-royal-guard-pack-12-unid-lata-350-cc-cu/p,,,,Código: 1634641,"Royal Guard, la cerveza Premium Lager desde siempre con dos lúpulos seleccionados, con aroma y amargor en equilibrio perfecto.",https://jumbo.vtexassets.com/arquivos/ids/460786-750-750?width=750&height=750&aspect=true
Cerveza Maqui botella 330 cc,Dolbek,https://www.jumbo.cl/cerveza-artesanal-dolbek-330-ml-lager-maqui/p,,,,Código: 1662775,"Cerveza especial filtrada, tipo Pale Ale.
De color violeta intenso y sabor agridulce,
trae a presencia inmediatamente al maqui,
fruto típico del sur de Chile, rico en antioxidantes.
Carbonatación alta y tonos caramelo que
otorgan una sensación suave y refrescante,
finalizando en un amargor suave.",https://jumbo.vtexassets.com/arquivos/ids/428451-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza red citrus stones lata 350 cc,Lemon Stones,https://www.jumbo.cl/pack-cerveza-red-citrus-stones-6-un-350-cc-c-u/p,,,,Código: 1828056-PAK,"La Cerveza Lemon Stones Red Citrus es una mezcla de pomelo y berries, que juntos ofrecen una exquisita y refrescante bebida para el verano.",https://jumbo.vtexassets.com/arquivos/ids/374011-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Lager botella 300 cc,Pilsen del Sur,https://www.jumbo.cl/cerveza-pilsen-del-sur-bot-300-x6-1872179-pak/p,,,,Código: 1872179-PAK,"En cervezas, la tradición también es importante. Para aquellos amantes de las cervezas de alta calidad presentamos Pilsen del Sur. Una cerveza tipo lager hecha a partir de materias primas seleccionadas. Su mayor tiempo de maduración le da un cuerpo y sabor único.",https://jumbo.vtexassets.com/arquivos/ids/434037-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza sin gluten 330 cc c/u,Stella Artois,https://www.jumbo.cl/stella-artois-gluten-free-botellin-330-x6/p,,,,Código: 1883717-PAK,"Cerveza con más de 600 años de tradición Belga que hace un momento más especial. Elaborada con ingredientes Premium que hacen de Stella Artois, una cerveza de alta calidad con un sabor original",https://jumbo.vtexassets.com/arquivos/ids/436724-750-750?width=750&height=750&aspect=true
Cerveza cero 350 cc,Heineken,https://www.jumbo.cl/heineken-cero-6pcx4-lat350cc-1828055/p,,,,Código: 1828055,"Heineken 0,0°, la cerveza sin alcohol con el sabor original. Una de sus mayores innovaciones a nivel mundial, manteniendo su frescura y sabor afrutado.",https://jumbo.vtexassets.com/arquivos/ids/424800-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Tostada 0.0° botella 330 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-tostada-0-botella-330-cc/p,,,,Código: 1764292-PAK,"Cerveza sin alcohol con todo el sabor de las maltas tostadas, basada en el alma y la maestría que identifica a Mahou.",https://jumbo.vtexassets.com/arquivos/ids/295885-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 330 cc,Sol,https://www.jumbo.cl/pack-cerveza-sol-6-unid-330-cc-c-u/p,,,,Código: 263665-PAK,"Después de cientos de años de espesa cerveza colonial, un maestro cervecero alemán quiso darle a la gente de México la cerveza que ellos querían, una cerveza refrescante y, con eso en mente, creo ?el sol?, que más tarde se convertiría en ?Sol?, inspirada or el rayo de sol que ilumino la olla de cocimiento. Ese espíritu independiente sigue hasta el día de hoy, creemos en el espíritu libre y celebramos a aquellos que viven con esa filosofía.",https://jumbo.vtexassets.com/arquivos/ids/398770-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza cero 355 cc,Cristal,https://www.jumbo.cl/pack-cerveza-cristal-cero-sin-alcohol-6-unid-355-cc-c-u/p,,,,Código: 976354-PAK,"Cerveza cero de sabor suave pero muy refrescante, disfruta con tus amigos del solo la playa o la piscina junto a una cerveza de calidad.",https://jumbo.vtexassets.com/arquivos/ids/399074-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza 5to Aniversario 330 cc,Kross,https://www.jumbo.cl/pack-cerveza-kross-5-aniversario-4-un-330-cc-c-u/p,,,,Código: 1226452-PAK,"Para celebrar nuestros 5 años como cervecería creamos una cerveza que combina ocho tipos de malta y cinco variedades de lúpulos. Es la primera cerveza chilena madurada con roble americano tostado, proceso que agrega una textura y aromas sorprendentes. Kross 5 tiene un color rojizo potente y notas a avellanas, toffee, vainilla y caramelo.",https://jumbo.vtexassets.com/arquivos/ids/351968-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol 500 cc,Clausthaler,https://www.jumbo.cl/cerveza-clausthaler-sin-alcohol-500-cc/p,,,,Código: 263528,"Cerveza Clausthaler es pionera en la elaboración de cerveza sin alcohol, ademas es sin duda sinónimo de sabor en cervezas , ofreciendo cuerpo, aroma y sabor de excelencia libre de alcohol.",https://jumbo.vtexassets.com/arquivos/ids/422525-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Lager botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-kunstmann-lager-bot-330cc-1804686/p,,,,Código: 1804686,"La primera de la familia de Kunstmann. Con el color dorado clásico de las lager, aroma florar y leves toques dulces. Super refrescante.",https://jumbo.vtexassets.com/arquivos/ids/444413-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol botella 250 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-sin-alcohol-pack-250-cc/p,,,,Código: 1662238,Mahou Sin se elabora con los mismos ingredientes que las cervezas Mahou: agua malta de cebada de las mejores variedades una original mezcla de lúpulos y levadura propia y única de Mahou. Gracias a un proceso de fermentación controlada se obtiene un producto de mínimo contenido en alcohol garantizando el auténtico sabor cervecero de Mahou.,https://jumbo.vtexassets.com/arquivos/ids/425230-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza malta lata 350 cc,Morenita,https://www.jumbo.cl/pack-cerveza-morenita-malta-6-unid-350-cc-c-u/p,,,,Código: 1469550-PAK,"Cerveza Malta Morenita, la cerveza negra con aroma a maltas tostadas que es elaborada en nuestro país desde 1881, representando siempre una tradición de calidad.",https://jumbo.vtexassets.com/arquivos/ids/398995-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 4.5° 500 cc,Landvik,https://www.jumbo.cl/cerv-landvik-4-5-lata-500ml-1879560-pak/p,,,,Código: 1879560-PAK,"La cerveza Landvik lager de color dorado transparente con notas cítricas y cálidas, espuma abundante. En esta edición un clásico six pack para refrescar cualquier momento.",https://jumbo.vtexassets.com/arquivos/ids/447127-750-750?width=750&height=750&aspect=true
Cerveza Lager belga botella 330 cc,Dolbek,https://www.jumbo.cl/cerveza-dolbek-belga-330-cc/p,,,,Código: 1662774,"Cerveza sin filtrar, rubia
y espuma generosa, tiene aromas y
sabores dulces provenientes de
la malta, cuerpo ligero y amargor
balanceado.",https://jumbo.vtexassets.com/arquivos/ids/398736-750-750?width=750&height=750&aspect=true
Cerveza tostada 0° botella 330 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-tostada-0-botella-330-cc-2/p,,,,Código: 1764292,"Elaborada con las mejores variedades de lúpulo y levadura, destaca por su color dorado y su característico sabor moderado. El resultado: un buen balance gustativo que persiste en el paladar.",https://jumbo.vtexassets.com/arquivos/ids/295884-750-750?width=750&height=750&aspect=true
Cerveza Ale botella 330 cc,Dolbek,https://www.jumbo.cl/cerveza-artesanal-dolbek-330-ml-lager-ale/p,,,,Código: 1662776,"Cerveza sin filtrar de estilo belga,
con presencia de levaduras
y fermentación alta. Color ámbar opaco,
cuya variedad de aromas frutales e
interesante sabor dulce con matices
a caramelo, conforman el balance perfecto
para un amargor ligero.",https://jumbo.vtexassets.com/arquivos/ids/398299-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lager lata 350 cc,Cristal,https://www.jumbo.cl/pack-cerveza-cristal-lata-6-unid-350-cc-c-u/p,,,,Código: 263535-PAK,Cristal es una cerveza lager refrescante y de cuerpo balanceado que representa con orgullo la tradición cervecera chilena desde 1850.,https://jumbo.vtexassets.com/arquivos/ids/398791-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol botella 500 cc,Paulaner,https://www.jumbo.cl/cerveza-sin-alcohol-paulaner-500-ml/p,,,,Código: 1641343,Una cerveza de origen alemán. Presenta un estilo Lager. Cerveza sin alcohol. Tonalidades rubias a la vista.,https://jumbo.vtexassets.com/arquivos/ids/286186-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Maibock botella 330 cc,Kross,https://www.jumbo.cl/pack-cerveza-kross-maibock-4-uid-330-cc-c-u/p,,,,Código: 1056411-PAK,"Maibock de Kross es una cerveza Lager fuerte, tradicional del norte de Alemania. Se produce para dar honor a la llegada de la primavera y es el resultado de 4 tipos de malta. Es perfecta para acompañar embutidos como el chorizo, longanizas y jamones.",https://jumbo.vtexassets.com/arquivos/ids/399009-750-750?width=750&height=750&aspect=true
Cerveza lemon radler lata 2.5° 500 ml,Paulaner,https://www.jumbo.cl/cerveza-lemon-radler-lata-2-5-500-ml/p,,,,Código: 1842891,Cerveza Lemon Radler. De origen Alemán. La ideal combinación entre limón y cerveza. Super refrescante.,https://jumbo.vtexassets.com/arquivos/ids/356891-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza en botella 355 cc,Miller,https://www.jumbo.cl/pack-cerveza-miller-6-unid-355-cc-c-u-2/p,,,,Código: 934161-PAK,"Hace un poco más de 160 años, Frederick Miller, con 30 años de edad, compró la Cervecería Plank Road en Milwaukee, Wisconsin. Él y su esposa, recién llegados de Alemania, traían con ellos un saco lleno de una particular levadura de cerveza y el sueño del éxito en la industria cervecera. El resto, como dicen, es historia. Muchas cosas han pasado en Miller Valley desde entonces, pero es ahí donde, en 1985, se elaboró la primera cerveza de barril Miller.",https://jumbo.vtexassets.com/arquivos/ids/446037-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol lata 500 cc,Paulaner,https://www.jumbo.cl/cerveza-paulaner-sin-alcohol-lata-500cc-1874766/p,,,,Código: 1874766,Cerveza de trigo sin alcohol pero con el sabor y preparación puro de Alemania. Con propiedades refrescantes y estimulantes y una poderosa apariencia turbia.,https://jumbo.vtexassets.com/arquivos/ids/442069-750-750?width=750&height=750&aspect=true
Cerveza viiking 8.5° lata 500cc,Viiking,https://www.jumbo.cl/cerveza-viiking-8-5-lata-500cc-1857525/p,,,,Código: 1857525,"Una cerveza fuerte, directamente desde Dinamarca. Con un sabor maravillosamente suave pese a la fortaleza del cuerpo y al alto grado alcohólico.",https://jumbo.vtexassets.com/arquivos/ids/438363-750-750?width=750&height=750&aspect=true
Cerveza cero 355 cc,Cristal,https://www.jumbo.cl/cerveza-cristal-botella-355-cc-cero-sin-alcohol-nacional/p,,,,Código: 976354,"Cristal Cero es 100% cerveza y 0,0% alcohol. Refrescante en toda ocasión para compartir con tus amigos.",https://jumbo.vtexassets.com/arquivos/ids/397769-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Out 4.2° botella 330 cc,Kross,https://www.jumbo.cl/pack-cerveza-krossout-4-2-4-un-330-cc-c-u/p,,,,Código: 1836668-PAK,"Gracias a esta cerveza José Tomás y Asbjorn se conocieron y nació este proyecto. Kross Stout, es potente y compleja en la boca. De color rubí con un cuerpo intenso y notas a café tostado y chocolate amargo. Es la más premiada de nuestro portafolio y va muy bien con mariscos, postres de chocolate y quesos mantecosos.",https://jumbo.vtexassets.com/arquivos/ids/361821-750-750?width=750&height=750&aspect=true
Cerveza malta lata 350 cc,Morenita,https://www.jumbo.cl/cerveza-morenita-lata-350-cc-malta-negra-nacional/p,,,,Código: 1469550,"Cerveza Malta Morenita, la cerveza negra con aroma a maltas tostadas que es elaborada en nuestro país desde 1881, representando siempre una tradición de calidad.",https://jumbo.vtexassets.com/arquivos/ids/293479-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza Ultra 355 cc,Michelob,https://www.jumbo.cl/pack-cerveza-ultra-12-un-355-cc-c-u/p,,,,Código: 1838047-PAK,"Ultra de Michelob es una cerveza Lager, perfecta para quienes tiene un estilo de vida activo y buscan cuidar su figura, ya que aporta solo 79 calorías. Presenta notas cítricas y un final puro y refrescante.",https://jumbo.vtexassets.com/arquivos/ids/370383-750-750?width=750&height=750&aspect=true
Cerveza 4.8° lata 473 cc,Stella Artois,https://www.jumbo.cl/cerveza-stella-artois-4-8-lata-473-cc/p,,,,Código: 1730209,,https://jumbo.vtexassets.com/arquivos/ids/371749-750-750?width=750&height=750&aspect=true
Cerveza Classic 10.5° 330 cc,Gulden Draak,https://www.jumbo.cl/cerveza-gulden-draak-botella-330-cc-importada/p,,,,Código: 639065,"Un símbolo tan impresionante, que ha existido durante más de 6 siglos, requiere una cerveza igualmente impresionante. Al igual que el dragón en la cima de la ciudad, Gulden Draak ha sido una de las mejores cervezas del mundo durante años. Es un tripel oscuro, que en sí mismo lo convierte en una cerveza excepcional, pero el sabor complejo con notas de caramelo, malta tostada y café lo hace único.",https://jumbo.vtexassets.com/arquivos/ids/288213-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Pale Ale 330 cc,Austral,https://www.jumbo.cl/pack-cerveza-austral-pale-ale-4-unid-330-cc-c-u/p,,,,Código: 632926-PAK,"Cerveza de color rojo cobrizo, presenta aromas a caramelo, naranjas confitadas y toffee. En boca, de gran cuerpo, con un ligero tostado y un final intenso.",https://jumbo.vtexassets.com/arquivos/ids/398812-750-750?width=750&height=750&aspect=true
Pack 18 un. cerveza lata 354 cc c/u,Becker,https://www.jumbo.cl/pack-de-cervezas-becker-pack-18-unid-354-cc-c-u/p,,,,Código: 1238102,"Becker es una marca tradicional local chilena surgida en 1991 junto con los inicios de las operaciones de Cervecería Chile. Se caracteriza por ser una cerveza refrescante, de sabor equilibrado, fácil de tomar y amigable para todos con sus 4,5 grados de alcohol. Elaborada con ingredientes 100% naturales y sin aditivos, hacen de Becker una cerveza de tipo lager totalmente fresca.",https://jumbo.vtexassets.com/arquivos/ids/397753-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 350 cc,Imperial,https://www.jumbo.cl/pack-cerveza-lata-6-un-350-cc-c-u/p,,,,Código: 1852556-PAK,Producto: CervezaContenido: 350 ccIncluye: 6 un.Sabor: Lager,https://jumbo.vtexassets.com/arquivos/ids/362503-750-750?width=750&height=750&aspect=true
Cerveza Kross 5 Aniversario 330 cc,Kross,https://www.jumbo.cl/cerveza-kross-botella-330-cc-nacional-5-aniversario/p,,,,Código: 1226452,Combina ocho tipos de malta y cinco variedades de lúpulos.,https://jumbo.vtexassets.com/arquivos/ids/351774-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza sin alcohol lata 330 cc,Mahou,https://www.jumbo.cl/cerv-mahou-sin-alcohol-lata-12x330cc-1860582-pak/p,,,,Código: 1860582-PAK,"Cerveza sin alcohol de aspecto dorado y brillante. Conserva su espuma cremosa y blanquecina, además de las notas de cereal tostado y fondo herbal de lúpulo. Con textura suave y amargor bajo.",https://jumbo.vtexassets.com/arquivos/ids/369656-750-750?width=750&height=750&aspect=true
Cerveza Torobayo botella 330 cc,Kunstmann,https://www.jumbo.cl/kuntsmann-torobayo-botella-330-ml/p,,,,Código: 1504127,"El gran ícono de nuestras especialidades se presenta con su característico color ámbar brillante, destacan sus aromas frutales a durazno. Sus notas a caramelo la transforman en una cerveza muy equilibrada y fácil de beber.",https://jumbo.vtexassets.com/arquivos/ids/293478-750-750?width=750&height=750&aspect=true
Cerveza Porter 4.5° botella 330 cc,Del Puerto,https://www.jumbo.cl/cerveza-del-puerto-porter-4-5-botella-330-cc/p,,,,Código: 926045,"De color marrón oscuro y aromas representativos del estilo a pan tostado, finos ahumados, café, chocolate y pasas.",https://jumbo.vtexassets.com/arquivos/ids/375735-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol 330 cc,Mahou,https://www.jumbo.cl/cerveza-mahou-sin-alcohol-1860582/p,,,,Código: 1860582,"Mahou Sin se elabora con los mismos ingredientes que las cervezas Mahou: agua, malta de cebada de las mejores variedades, una original mezcla de lúpulos y levadura propia y única de Mahou. Gracias a un proceso de fermentación controlada se obtiene un producto de mínimo contenido en alcohol, garantizando el auténtico sabor cervecero de Mahou.",https://jumbo.vtexassets.com/arquivos/ids/449725-750-750?width=750&height=750&aspect=true
Pack 6 un. cerveza en lata 5.8° 473 cc c/u,Báltica,https://www.jumbo.cl/cerv-baltica-5-8g-lata-473-cc-2/p,,,,Código: 1750318-PAK,"La cerveza popular de Chile. Fuerte, amarga y con mucha espuma. Golpea con su cuerpo y sabor. Bébala bien helada, pues en este estado es súper agradable.",https://jumbo.vtexassets.com/arquivos/ids/410563-750-750?width=750&height=750&aspect=true
Cerveza red citrus stone 350 cc,Lemon Stones,https://www.jumbo.cl/cerveza-red-citrus-stone-350-cc/p,,,,Código: 1828056,"La nueva Red Citrus Stones es una mezcla de pomelo, berries y cerveza que generan este exquisito y refrescante mix que se une a la familia Stones. Este nuevo sabor entrega el cóctel en la lata, listo para ser disfrutado por los consumidores",https://jumbo.vtexassets.com/arquivos/ids/334536-750-750?width=750&height=750&aspect=true
Cerveza Patagonia pale ale botella 330 cc,Austral,https://www.jumbo.cl/cerveza-austral-botella-330-cc-patagona-pale-ale-nacional/p,,,,Código: 632926,"Cerveza de color rojo cobrizo, presenta aromas a caramelo, naranjas confitadas y toffee. En boca, de gran cuerpo, con un ligero tostado y un final intenso.",https://jumbo.vtexassets.com/arquivos/ids/299204-750-750?width=750&height=750&aspect=true
